	query acc	query length	subject acc	subject length	bit score	score	alignment length	% identity	subject tax id
1157	AC124804.1	4315	AL663117	148291	381.0	206	389	84.833	10090
1158	AC124804.1	4315	AC189955	158536	272.0	147	294	83.673	9598
1159	LINC02076	1871	NR_104343	1879	3456.0	1871	1871	100.0	9606
1160	LINC02076	1871	AC185986	165215	2388.0	1293	1662	93.442	9598
1161	AC104574.2	1985	AC107905	175627	3232.0	1750	1750	100.0	9606
1162	AC104574.2	1985	AC120838	150256	464.0	251	857	77.363	9598
1163	LINC01776	2229	NR_046088	2265	4117.0	2229	2229	100.0	9606
1164	LINC01776	2229	AC192974	237502	599.0	324	560	86.429	9598
1165	AC135178.5	674	CP068261	84277185	1245.0	674	674	100.0	9606
1166	AC135178.5	674	AK305251	1922	231.0	125	168	91.667	9598
1167	AP001381.1	534	CP068260	80542536	721.0	390	397	99.496	9606
1168	AP001381.1	534	AC163770	210071	178.0	96	124	92.742	9598
1169	AP003774.1	2340	NR_073177	2372	4322.0	2340	2340	100.0	9606
1170	AP003774.1	2340	XM_016922438	2362	3956.0	2142	2344	97.312	9598
1171	AL662797.1	773	NG_034142	12226	1428.0	773	773	100.0	9606
1172	AL662797.1	773	AB210211	5582	1413.0	765	773	99.612	9598
1173	AL662797.1	773	JN945243	38322	708.0	383	561	89.483	10090
1174	AL662797.1	773	FO393395	155406	684.0	370	541	89.464	9913
1175	AL662797.1	773	M15052	3153	531.0	287	542	84.317	9031
1176	AL662797.1	773	LR812609	53959708	486.0	263	524	83.397	7955
1177	AL662797.1	773	NM_001037268	4180	475.0	257	539	82.56	8364
1178	AC008543.3	491	CP068259	61707359	623.0	337	337	100.0	9606
1179	AC008543.3	491	AC146091	139240	202.0	109	287	79.791	9598
1180	AC018521.4	531	CP068261	84277185	532.0	288	288	100.0	9606
1181	AC018521.4	531	NM_001279879	1786	176.0	95	95	100.0	9598
1182	AC018521.4	531	XM_015458776	1528	137.0	74	95	92.632	9913
1183	AL583810.1	1045	AL583810	94227	1930.0	1045	1045	100.0	9606
1184	AL583810.1	1045	AC163741	169655	521.0	282	660	81.364	9598
1185	AL109741.1	403	NR_104626	1222	745.0	403	403	100.0	9606
1186	AP003555.2	655	AP003555	121600	660.0	357	357	100.0	9606
1187	AP003555.2	655	CU694466	142578	167.0	90	120	91.667	9598
1188	LINC02206	719	NR_135687	716	1323.0	716	716	100.0	9606
1189	LINC02206	719	XR_001710017	765	1267.0	686	719	98.47	9598
1190	AP001020.3	1714	AP001020	76275	3166.0	1714	1714	100.0	9606
1191	AP001020.3	1714	AC151912	180904	357.0	193	283	89.399	9598
1192	AC010733.2	5702	NM_001291746	11108	10530.0	5702	5702	100.0	9606
1193	AC010733.2	5702	AC091719	189864	2911.0	1576	1684	97.981	9598
1194	LINC02408	1766	NR_103861	1771	3262.0	1766	1766	100.0	9606
1195	LINC02408	1766	AC193228	186721	375.0	203	276	91.304	9598
1196	AC022431.1	536	AC022431	173698	665.0	360	360	100.0	9606
1197	AC022431.1	536	AC157484	182330	632.0	342	360	98.333	9598
1198	AC023906.3	874	NM_001379343	8684	952.0	515	653	93.568	9606
1199	AC023906.3	874	XR_001709970	2101	619.0	335	344	99.128	9598
1200	LINC01987	2281	NR_104134	2281	4213.0	2281	2281	100.0	9606
1201	LINC01987	2281	AC194547	182019	3629.0	1965	2135	97.424	9598
1202	AC087164.1	2158	BC038464	2190	3936.0	2131	2158	99.583	9606
1203	AC087164.1	2158	NM_001205517	2625	542.0	293	350	94.571	9913
1204	AC087164.1	2158	XM_036157132	3371	497.0	269	344	92.733	10090
1205	AC087164.1	2158	AC241247	167890	407.0	220	277	93.141	9598
1206	AC135895.1	1058	AC135895	102539	1659.0	898	898	100.0	9606
1207	AC135895.1	1058	BS000119	101525	368.0	199	281	90.391	9598
1208	AC016245.1	3204	NR_110852	3204	5917.0	3204	3204	100.0	9606
1209	AC016245.1	3204	AC254815	134407	388.0	210	317	89.59	9598
1210	AC010255.1	731	AC010255	215111	920.0	498	498	100.0	9606
1211	AC010255.1	731	BS000168	184554	544.0	294	503	86.879	9598
1212	AC018521.7	2927	AC018521	143494	5406.0	2927	2927	100.0	9606
1213	AC018521.7	2927	AC211716	178638	466.0	252	328	92.378	9598
1214	LL22NC01-81G9.3	992	NR_038954	992	1832.0	992	992	100.0	9606
1215	LL22NC01-81G9.3	992	AC192162	229196	195.0	105	120	95.833	9598
1216	LEMD1-AS1	2781	NR_038425	2781	5136.0	2781	2781	100.0	9606
1217	LEMD1-AS1	2781	XR_677699	2928	4872.0	2638	2789	98.243	9598
1218	AC083967.1	515	AC083967	170241	664.0	359	359	100.0	9606
1219	AC083967.1	515	XM_016941355	8725	418.0	226	285	93.333	9598
1220	AC093525.3	287	NG_005595	26138	479.0	259	262	99.618	9606
1221	AC093525.3	287	AC196299	172659	292.0	158	285	85.965	9598
1222	AC037198.2	526	AP023475	95537968	972.0	526	526	100.0	9606
1223	AC037198.2	526	XM_016927922	6053	316.0	171	174	99.425	9598
1224	AC037198.2	526	NM_174196	5269	289.0	156	174	96.552	9913
1225	AC037198.2	526	AL928957	110685	252.0	136	267	84.27	10090
1226	CTD-2270F17.1	1215	NR_109899	1215	2244.0	1215	1215	100.0	9606
1227	CTD-2270F17.1	1215	XM_024356961	2171	211.0	114	144	93.056	9598
1228	SYNJ2-IT1	599	NR_046796	599	1107.0	599	599	100.0	9606
1229	SYNJ2-IT1	599	AC191970	179445	187.0	101	119	94.958	9598
1230	AC090425.1	140	AC090425	97868	259.0	140	140	100.0	9606
1231	AC090425.1	140	AC159134	182033	108.0	58	80	91.25	9598
1232	AC008735.1	802	NG_032904	27667	1280.0	693	697	99.857	9606
1233	AC008735.1	802	CT573324	169419	307.0	166	225	91.556	9598
1234	LINC02327	885	XR_002957601	397	734.0	397	397	100.0	9606
1235	LINC02327	885	AC191710	185442	222.0	120	192	87.5	9598
1236	LINC00970	1129	NR_104091	1129	2085.0	1129	1129	100.0	9606
1237	LINC00970	1129	AC146020	54194	411.0	222	292	92.123	9598
1238	AC010542.4	1910	CP068262	96330493	3528.0	1910	1910	100.0	9606
1239	AC010542.4	1910	XM_511013	4664	811.0	439	477	97.484	9598
1240	LINC01840	571	NR_046593	571	1055.0	571	571	100.0	9606
1241	LINC01840	571	AC163768	230015	444.0	240	309	92.88	9598
1242	AL360169.2	561	AL360169	180635	1002.0	542	542	100.0	9606
1243	AL360169.2	561	AC183830	157720	357.0	193	279	89.964	9598
1244	HCG17	732	NR_052012	746	1347.0	729	732	99.863	9606
1245	HCG17	732	XR_001718984	841	845.0	457	490	97.755	9598
1246	CCNT2-AS1	677	NR_036549	1422	754.0	408	415	99.518	9606
1247	CCNT2-AS1	677	XR_001716061	2553	723.0	391	406	98.768	9598
1248	CCNT2-AS1	677	AC163690	210131	198.0	107	184	86.413	10090
1249	AL132796.2	1851	DQ279400	1852	3391.0	1836	1852	99.73	9606
1250	AL132796.2	1851	AC159030	176914	2867.0	1552	1602	99.001	9598
1251	AC022710.1	1781	AK130909	1781	3267.0	1769	1781	99.775	9606
1252	AC022710.1	1781	AC194784	199952	387.0	209	282	91.489	9598
1253	AC120498.9	3867	AC120498	195680	7142.0	3867	3867	100.0	9606
1254	AC120498.9	3867	XM_003314905	2987	435.0	235	256	97.266	9598
1255	AC006449.2	486	MN297446	2213	520.0	281	281	100.0	9606
1256	AC006449.2	486	XR_001710824	1774	518.0	280	280	100.0	9598
1257	AC108463.2	412	AC108463	63525	536.0	290	290	100.0	9606
1258	AC100812.1	580	NG_029614	134401	1072.0	580	580	100.0	9606
1259	AC010247.2	1955	KM096554	1955	3611.0	1955	1955	100.0	9606
1260	AC008761.2	419	NG_052872	94017	701.0	379	419	96.897	9606
1261	AC008761.2	419	AC192193	200973	387.0	209	298	90.268	9598
1262	AC080013.6	215	NM_024996	6478	398.0	215	215	100.0	9606
1263	AC018695.2	498	AP023476	94690957	743.0	402	402	100.0	9606
1264	AC018695.2	498	AC208135	168282	204.0	110	138	93.478	9598
1265	STAU2-AS1	2076	NR_038406	2079	3819.0	2068	2068	100.0	9606
1266	STAU2-AS1	2076	AC193874	173264	340.0	184	238	92.437	9598
1267	AC010328.1	4060	AK127846	4062	7465.0	4042	4061	99.852	9606
1268	AC010328.1	4060	CT025634	145822	394.0	213	311	89.711	9598
1269	KIAA0087	4283	NR_022006	4320	7910.0	4283	4283	100.0	9606
1270	KIAA0087	4283	AC215806	216433	6926.0	3750	3904	98.719	9598
1271	KIAA0087	4283	AC121546	207556	682.0	369	512	91.016	10090
1272	KIAA0087	4283	JQ331381	571	442.0	239	349	89.971	9031
1273	AC012676.1	1949	NG_016391	31837	3600.0	1949	1949	100.0	9606
1274	AC012676.1	1949	XM_016929325	3586	1964.0	1063	1101	98.91	9598
1275	AC012676.1	1949	XM_005224485	3625	1048.0	567	807	90.087	9913
1276	AC012676.1	1949	NM_031184	3619	902.0	488	912	84.868	10090
1277	NALCN-AS1	2846	NR_047687	2861	5256.0	2846	2846	100.0	9606
1278	NALCN-AS1	2846	XM_024348325	6848	516.0	279	291	98.625	9598
1279	NALCN-AS1	2846	XM_025000163	6291	241.0	130	275	82.545	9913
1280	AL590764.1	726	XR_001755878	1061	1341.0	726	726	100.0	9606
1281	AL590764.1	726	CT573324	169419	335.0	181	251	90.837	9598
1282	AC105345.2	664	NG_032691	42751	671.0	363	363	100.0	9606
1283	AC105345.2	664	XR_001716739	2731	137.0	74	74	100.0	9598
1284	AC105345.2	664	AC122871	213939	122.0	66	109	87.156	10090
1285	AC074032.1	698	AC139016	28186	1101.0	596	596	100.0	9606
1286	AC074032.1	698	AC187754	189259	484.0	262	332	93.072	9598
1287	RBM15-AS1	2611	NR_036595	2671	4822.0	2611	2611	100.0	9606
1288	RBM15-AS1	2611	XR_674692	2395	4048.0	2192	2326	98.194	9598
1289	C7orf65	2911	NR_171030	2911	5376.0	2911	2911	100.0	9606
1290	C7orf65	2911	AC190525	158192	4756.0	2575	2767	97.832	9598
1291	AC005358.2	3679	NR_104607	3744	6794.0	3679	3679	100.0	9606
1292	AC005358.2	3679	XM_511830	8901	1175.0	636	651	99.232	9598
1293	AC107993.1	684	NG_047037	70736	1264.0	684	684	100.0	9606
1294	AC107993.1	684	AC149230	157879	244.0	132	232	86.638	9598
1295	RUNX2-AS1	1513	BC035191	2524	2778.0	1504	1513	99.802	9606
1296	RUNX2-AS1	1513	XR_001718441	1074	1338.0	724	746	99.062	9598
1297	NLGN4Y-AS1	532	NR_046504	532	983.0	532	532	100.0	9606
1298	NLGN4Y-AS1	532	XR_678979	532	955.0	517	532	99.06	9598
1299	LINC02533	2272	NR_149117	2600	3489.0	1889	1889	100.0	9606
1300	LINC02533	2272	BS000204	148556	363.0	196	288	89.931	9598
1301	LINC02252	487	NR_146869	493	900.0	487	487	100.0	9606
1302	LINC02252	487	XR_001709689	1169	475.0	257	266	98.872	9598
1303	LINC01632	533	XR_001737743	4417	765.0	414	533	93.621	9606
1304	LINC01632	533	XR_002940471	4249	520.0	281	393	91.603	9598
1305	LINC01632	533	XM_010815797	6066	111.0	60	90	88.889	9913
1306	AC068898.2	597	NG_053158	232948	797.0	431	431	100.0	9606
1307	AC068898.2	597	AC270574	156378	769.0	416	431	98.84	9598
1308	LINC01090	881	NG_021595	1563	1317.0	713	713	100.0	9606
1309	LINC01090	881	XM_009433934	5238	1112.0	602	714	94.818	9598
1310	LINC01090	881	XM_024984404	4654	941.0	509	723	90.456	9913
1311	LINC01090	881	XM_006526426	5109	645.0	349	706	83.853	10090
1312	LINC01090	881	XM_004949040	3895	475.0	257	583	81.475	9031
1313	AC103858.2	543	NG_054935	49973	1003.0	543	543	100.0	9606
1314	LINC02594	549	XR_934769	4527	1014.0	549	549	100.0	9606
1315	LINC02594	549	XR_001710799	720	981.0	531	550	98.909	9598
1316	AC027698.1	625	AF286887	192948	398.0	215	215	100.0	9606
1317	AC027698.1	625	AC166329	173896	202.0	109	133	93.985	9598
1318	AC126614.1	548	AC126614	147545	582.0	315	315	100.0	9606
1319	AC126614.1	548	XM_009425078	4385	566.0	306	315	99.048	9598
1320	AC020913.1	467	CP068259	61707359	276.0	149	149	100.0	9606
1321	AC020913.1	467	XM_016935421	7659	209.0	113	113	100.0	9598
1322	AC006441.1	437	AC277954	199310	448.0	242	242	100.0	9606
1323	AC006441.1	437	AC148301	166304	279.0	151	202	91.584	9598
1324	AL162293.1	2112	NR_040021	2112	3901.0	2112	2112	100.0	9606
1325	AL162293.1	2112	AC191869	171765	2047.0	1108	1163	98.452	9598
1326	AC007638.2	1740	AK129870	1740	3214.0	1740	1740	100.0	9606
1327	AC007638.2	1740	CT573324	169419	409.0	221	314	90.446	9598
1328	MEG8	3757	XR_002939354	23727	3236.0	1752	1915	97.441	9598
1329	MEG8	3757	NR_146000	4572	3153.0	1707	1721	99.768	9606
1330	AL110292.1	568	AL132718	183009	381.0	206	206	100.0	9606
1331	AL110292.1	568	AC192839	195318	320.0	173	198	95.96	9598
1332	AC099487.1	391	AC099487	147423	586.0	317	394	93.655	9606
1333	AC099487.1	391	AC183641	193876	385.0	208	287	90.941	9598
1334	AL358790.1	583	AL358790	131753	481.0	260	267	99.251	9606
1335	AL358790.1	583	XM_508006	2614	322.0	174	181	98.895	9598
1336	AL358790.1	583	AK016256	677	211.0	114	178	88.202	10090
1337	AL358790.1	583	NM_001007806	1905	182.0	98	111	96.396	9913
1338	AL079304.1	828	AL079304	162573	1317.0	713	716	99.86	9606
1339	AL079304.1	828	AC191404	183042	106.0	57	82	90.244	9598
1340	AC011451.1	405	NM_198535	6758	505.0	273	331	94.26	9606
1341	AC011451.1	405	XM_003954391	5089	316.0	171	214	93.458	9598
1342	AC034238.1	1590	XR_001742512	1392	1038.0	562	562	100.0	9606
1343	AC034238.1	1590	AC187996	178864	261.0	141	196	90.816	9598
1344	AL807752.4	580	XR_930455	884	1072.0	580	580	100.0	9606
1345	LINC01356	1819	NR_103746	1824	3360.0	1819	1819	100.0	9606
1346	LINC01356	1819	XM_003949515	1878	1738.0	941	965	99.171	9598
1347	FP700111.1	2502	NR_104189	2504	4588.0	2484	2503	99.76	9606
1348	FP700111.1	2502	AC185980	193754	3681.0	1993	2040	99.265	9598
1349	AP003122.2	486	AC270089	208262	682.0	369	369	100.0	9606
1350	AP003122.2	486	AC145863	190714	303.0	164	283	86.219	9598
1351	MIR7515HG	1240	XR_001714934	3446	590.0	319	347	97.406	9598
1352	MIR7515HG	1240	AC097517	92227	562.0	304	304	100.0	9606
1353	AC123788.1	783	AC123788	133379	1275.0	690	690	100.0	9606
1354	AC123788.1	783	AC275797	150886	761.0	412	672	87.351	9598
1355	AC087752.4	462	XM_017013619	7925	854.0	462	462	100.0	9606
1356	AC108134.2	748	AC108134	180354	1382.0	748	748	100.0	9606
1357	AC108134.2	748	AC195074	176266	1212.0	656	757	95.905	9598
1358	AC010335.1	599	NM_006532	3970	880.0	476	476	100.0	9606
1359	AC010335.1	599	XM_016935516	4027	843.0	456	478	98.536	9598
1360	KRT73-AS1	3808	NR_126005	3808	7033.0	3808	3808	100.0	9606
1361	KRT73-AS1	3808	XR_001707970	3810	6650.0	3601	3818	98.193	9598
1362	AC004494.1	2775	NG_033123	45359	5125.0	2775	2775	100.0	9606
1363	AC004494.1	2775	AC193641	174520	357.0	193	310	87.742	9598
1364	AL391069.3	618	MK109004	494	891.0	482	482	100.0	9606
1365	AL391069.3	618	XR_675058	494	872.0	472	482	99.378	9598
1366	AC007938.2	2634	NG_009226	27088	4865.0	2634	2634	100.0	9606
1367	AC007938.2	2634	AC216085	203016	4649.0	2517	2637	98.559	9598
1368	Z69706.1	547	AE006462	258002	1011.0	547	547	100.0	9606
1369	Z69706.1	547	AC148307	199161	702.0	380	461	94.36	9598
1370	AC011369.1	2181	AC008637	100547	2974.0	1610	1610	100.0	9606
1371	AC011369.1	2181	AL645912	186736	366.0	198	384	84.375	10090
1372	AC011369.1	2181	AC214847	195160	158.0	85	113	92.035	9598
1373	AP001007.3	356	AP001007	203840	442.0	239	239	100.0	9606
1374	AC068389.3	689	AC240689	36438	1238.0	670	670	100.0	9606
1375	AC068389.3	689	AC146038	189363	111.0	60	69	95.652	9598
1376	ELFN1-AS1	637	NR_120510	675	1177.0	637	637	100.0	9606
1377	ELFN1-AS1	637	AC185241	196544	896.0	485	600	94.333	9598
1378	AC009387.1	441	AC068640	99930	309.0	167	170	99.412	9606
1379	AC009387.1	441	AC161614	172771	150.0	81	108	91.667	9598
1380	AC012485.3	2424	AC012485	168738	2826.0	1530	1530	100.0	9606
1381	AC012485.3	2424	AC192737	172401	422.0	228	574	81.01	9598
1382	AC104534.1	566	AC231192	41467	604.0	327	327	100.0	9606
1383	AC104534.1	566	AC159218	178970	296.0	160	193	94.301	9598
1384	AC006004.1	2145	NR_110829	2141	3954.0	2141	2141	100.0	9606
1385	AC006004.1	2145	AC146106	221821	1197.0	648	686	98.251	9598
1386	AC024475.1	605	AC024475	191960	872.0	472	520	97.115	9606
1387	AC024475.1	605	AC160025	188921	230.0	124	191	89.005	9598
1388	AP005482.3	720	EF445040	73009	1330.0	720	720	100.0	9606
1389	AP005482.3	720	AC197403	173448	202.0	109	204	84.804	9598
1390	AC027801.1	1816	AC027801	164914	2013.0	1090	1090	100.0	9606
1391	AC027801.1	1816	AC193933	154729	1969.0	1066	1090	99.266	9598
1392	AC027801.1	1816	AC136966	158113	811.0	439	1039	81.521	9913
1393	AC027801.1	1816	AL627222	185645	459.0	248	351	90.598	10090
1394	AC087501.4	2374	NG_047110	332488	4385.0	2374	2374	100.0	9606
1395	AC087501.4	2374	AC195291	222274	429.0	232	305	92.131	9598
1396	BSN-AS1	461	NG_015892	124061	575.0	311	311	100.0	9606
1397	BSN-AS1	461	AC185328	186078	357.0	193	305	87.869	9598
1398	AL139021.1	436	AL139021	176343	697.0	377	377	100.0	9606
1399	AL139021.1	436	XM_009427872	1167	110.0	59	65	96.923	9598
1400	AL136141.1	369	NG_033946	163008	682.0	369	369	100.0	9606
1401	AL136141.1	369	AC192570	224990	320.0	173	257	89.494	9598
1402	AL096799.1	381	CP068258	66210247	555.0	300	300	100.0	9606
1403	AL096799.1	381	XR_676131	3875	333.0	180	183	99.454	9598
1404	AC013714.1	747	AC013714	140009	896.0	485	489	99.796	9606
1405	AC013714.1	747	XM_016954727	2276	121.0	65	74	95.946	9598
1406	AL133320.1	2352	AL133320	131245	4344.0	2352	2352	100.0	9606
1407	AL133320.1	2352	AC163767	193117	379.0	205	317	88.328	9598
1408	LINC01662	1859	NR_136561	1849	3395.0	1838	1838	100.0	9606
1409	LINC01662	1859	XM_024352699	3289	2152.0	1165	1204	98.92	9598
1410	LINC02091	1185	NR_104420	791	1461.0	791	791	100.0	9606
1411	LINC02091	1185	AC280234	209733	1133.0	613	637	98.744	9598
1412	LINC02091	1185	JN957593	38733	52.8	28	28	100.0	10090
1413	AP001057.1	1641	XR_951079	3272	2623.0	1420	1423	99.93	9606
1414	AP001057.1	1641	BS000152	172551	2383.0	1290	1345	98.662	9598
1415	LINC02530	894	NR_149140	1053	1652.0	894	894	100.0	9606
1416	LINC02530	894	AC147978	206433	331.0	179	272	88.603	9598
1417	LINC02530	894	AC154198	142792	320.0	173	312	85.897	10090
1418	AC092979.1	1414	BC039473	1429	2595.0	1405	1414	99.788	9606
1419	AC092979.1	1414	XR_679236	1253	2158.0	1168	1256	97.771	9598
1420	AL357054.3	2055	AL357054	121656	2233.0	1209	1209	100.0	9606
1421	AC068888.2	536	AC068888	95824	680.0	368	368	100.0	9606
1422	AC068888.2	536	AC193224	183474	326.0	176	246	90.65	9598
1423	AL021877.2	10684	AL021877	150236	19730.0	10684	10684	100.0	9606
1424	AL021877.2	10684	AC146347	157530	18622.0	10084	10711	98.105	9598
1425	AL645608.4	443	XR_002958526	3858	508.0	275	288	98.611	9606
1426	AL645608.4	443	AC187629	181348	481.0	260	285	97.193	9598
1427	AC106772.2	442	XR_001742543	1350	817.0	442	442	100.0	9606
1428	AC106772.2	442	XR_001717402	1161	481.0	260	260	100.0	9598
1429	AL356756.1	551	NG_052879	358215	933.0	505	509	99.804	9606
1430	AL356756.1	551	AC188766	174298	453.0	245	327	91.743	9598
1431	AC027702.1	1770	NG_012820	250538	3269.0	1770	1770	100.0	9606
1432	AC027702.1	1770	AC191868	186656	451.0	244	293	94.539	9598
1433	AL589765.5	515	AL589765	163389	952.0	515	515	100.0	9606
1434	AL589765.5	515	NM_001172571	868	351.0	190	199	98.492	9598
1435	AL589765.5	515	JN950429	36732	320.0	173	319	84.953	10090
1436	AL589765.5	515	NM_001172708	862	276.0	149	185	93.514	9913
1437	AC079598.1	554	AC079598	168901	721.0	390	390	100.0	9606
1438	AC079598.1	554	CT737394	188890	206.0	111	120	97.5	9598
1439	AC133919.1	416	CP068262	96330493	676.0	366	366	100.0	9606
1440	AC133919.1	416	AC275762	183853	346.0	187	235	93.191	9598
1441	AC012645.2	553	AC278719	182877	928.0	502	502	100.0	9606
1442	AC012645.2	553	AC270826	167901	824.0	446	502	96.614	9598
1443	LINC01990	1487	NR_110039	1502	2747.0	1487	1487	100.0	9606
1444	LINC01990	1487	XR_001713510	1852	2412.0	1306	1340	99.179	9598
1445	AC074366.1	938	AC074366	111517	996.0	539	539	100.0	9606
1446	AC074366.1	938	AC193927	181857	187.0	101	144	90.278	9598
1447	LINC01228	623	NR_170199	838	1151.0	623	623	100.0	9606
1448	LINC01228	623	AC199237	189553	298.0	161	293	85.666	9598
1449	AC009432.1	648	AP023475	95537968	1086.0	588	588	100.0	9606
1450	AC009432.1	648	AC185996	153052	287.0	155	234	88.889	9598
1451	AP001330.2	979	XR_928470	1053	1808.0	979	979	100.0	9606
1452	AP001330.2	979	XR_002937792	1215	1748.0	946	981	98.879	9598
1453	AC093510.2	896	AC093510	125933	1655.0	896	896	100.0	9606
1454	Z69666.1	801	NG_042799	65247	1086.0	588	588	100.0	9606
1455	Z69666.1	801	AC148307	199161	1026.0	555	588	98.129	9598
1456	LINC02227	3748	NR_109888	3748	6922.0	3748	3748	100.0	9606
1457	LINC02227	3748	AL645855	203914	547.0	296	580	84.483	10090
1458	AC012038.1	552	AC012038	73390	562.0	304	304	100.0	9606
1459	AC012038.1	552	AC183919	188947	254.0	137	170	93.529	9598
1460	PCSK6-AS1	639	NR_132373	642	1181.0	639	639	100.0	9606
1461	PCSK6-AS1	639	AC145925	156109	372.0	201	296	89.865	9598
1462	AC008105.3	2238	XM_006722069	5438	3611.0	1955	1955	100.0	9606
1463	AC008105.3	2238	XM_024350524	1280	1227.0	664	708	98.023	9598
1464	AC008105.3	2238	JN952030	38774	621.0	336	707	83.593	10090
1465	AC008105.3	2238	XM_024980930	3992	272.0	147	237	87.764	9913
1466	AL445248.1	624	AL445248	73947	821.0	444	444	100.0	9606
1467	AL445248.1	624	AC213862	170781	446.0	241	298	93.624	9598
1468	BHLHE40-AS1	2355	NR_125915	2355	4349.0	2355	2355	100.0	9606
1469	BHLHE40-AS1	2355	AC193774	192839	558.0	302	611	83.961	9598
1470	AC005899.8	3153	BC037534	3051	4891.0	2648	2661	99.85	9606
1471	AC005899.8	3153	XM_511403	4460	1118.0	605	703	95.875	9598
1472	AC005899.8	3153	AL591146	195208	527.0	285	859	78.813	10090
1473	MGAT3-AS1	498	NR_126469	498	920.0	498	498	100.0	9606
1474	MGAT3-AS1	498	AC182467	126790	86.1	46	59	93.22	9598
1475	AL031283.2	3105	NR_148918	3112	5734.0	3105	3105	100.0	9606
1476	AL031283.2	3105	AC187616	225504	420.0	227	324	90.123	9598
1477	AC004801.5	550	XM_017018830	4960	532.0	288	288	100.0	9606
1478	AC008676.1	1932	AK129975	1932	3546.0	1920	1932	99.793	9606
1479	AC008676.1	1932	AC270644	161382	381.0	206	284	90.845	9598
1480	Z99774.1	2613	AK124820	2613	4793.0	2595	2613	99.77	9606
1481	Z99774.1	2613	XR_001712958	12052	1711.0	926	981	98.267	9598
1482	AC078864.1	512	XR_002957412	4782	579.0	313	313	100.0	9606
1483	AC078864.1	512	AC183981	100300	241.0	130	139	97.842	9598
1484	AP003481.1	503	NR_120580	509	915.0	495	495	100.0	9606
1485	AP003481.1	503	XR_002938575	391	645.0	349	391	96.419	9598
1486	AC007599.2	493	AF085999	501	905.0	490	494	99.798	9606
1487	AC007599.2	493	AC200158	203962	243.0	131	180	91.111	9598
1488	AC087071.1	427	NR_149033	534	789.0	427	427	100.0	9606
1489	AC087071.1	427	XM_003951141	2855	773.0	418	427	99.297	9598
1490	AC008050.1	632	NG_012278	137491	407.0	220	224	99.554	9606
1491	AC008050.1	632	XR_001709279	1083	161.0	87	157	85.35	9598
1492	BASP1-AS1	2941	NR_027253	3316	5432.0	2941	2941	100.0	9606
1493	BASP1-AS1	2941	AC197160	197276	756.0	409	743	85.868	9598
1494	AC093909.4	1991	BC033535	2077	3655.0	1979	1991	99.799	9606
1495	AC093909.4	1991	AC192936	189198	348.0	188	283	89.046	9598
1496	ODF2-AS1	407	NR_170291	439	752.0	407	407	100.0	9606
1497	ODF2-AS1	407	DQ091768	954	187.0	101	104	99.038	10090
1498	ODF2-AS1	407	XM_024345906	3660	185.0	100	103	99.029	9598
1499	ODF2-AS1	407	XM_024998997	4350	163.0	88	97	96.907	9913
1500	OOEP-AS1	463	AC019205	198052	708.0	383	383	100.0	9606
1501	OOEP-AS1	463	AC164661	184521	680.0	368	383	98.695	9598
1502	LINC00242	2418	NR_026781	2418	4466.0	2418	2418	100.0	9606
1503	LINC00242	2418	XM_016956685	9385	3986.0	2158	2342	97.481	9598
1504	AP003680.1	3660	NG_029900	159049	6759.0	3660	3660	100.0	9606
1505	AP003680.1	3660	XM_016921679	3426	907.0	491	506	99.012	9598
1506	LINC01965	1378	AC096554	144683	2331.0	1262	1262	100.0	9606
1507	LINC01965	1378	AC163771	179603	320.0	173	268	88.433	9598
1508	AL356481.3	575	NG_027748	88108	597.0	323	323	100.0	9606
1509	AL356481.3	575	AC159218	178970	161.0	87	138	87.681	9598
1510	AC026585.1	524	AP023478	77846715	968.0	524	524	100.0	9606
1511	AC117498.2	473	NR_110020	473	874.0	473	473	100.0	9606
1512	AC117498.2	473	AC138221	239740	102.0	55	87	88.506	10090
1513	AC097478.4	522	NG_011851	121198	475.0	257	257	100.0	9606
1514	AC097478.4	522	CR376760	142982	305.0	165	238	90.336	9598
1515	AC068489.1	261	AC068489	24780	385.0	208	208	100.0	9606
1516	AC068489.1	261	XR_001716485	375	183.0	99	108	97.222	9598
1517	SIRPG-AS1	2795	NR_110090	2796	5162.0	2795	2795	100.0	9606
1518	SIRPG-AS1	2795	BS000020	101370	412.0	223	296	91.892	9598
1519	AC114939.1	514	NG_033871	65902	547.0	296	318	97.799	9606
1520	AC114939.1	514	AC189087	197308	372.0	201	321	87.85	9598
1521	AC092070.3	337	CP068259	61707359	346.0	187	187	100.0	9606
1522	AC092070.3	337	AC206440	146985	124.0	67	175	80.0	9598
1523	AC092070.3	337	AP009248	131670	58.4	31	37	94.595	9913
1524	AC092070.3	337	AC156389	158029	56.5	30	33	96.97	10090
1525	Z95114.4	3578	Z95114	212753	6608.0	3578	3578	100.0	9606
1526	Z95114.4	3578	AC146469	191684	6054.0	3278	3599	97.221	9598
1527	AL357054.2	423	AL357054	121656	326.0	176	176	100.0	9606
1528	AL357054.2	423	XM_016945363	5069	132.0	71	71	100.0	9598
1529	LINC02271	596	NR_147148	518	957.0	518	518	100.0	9606
1530	LINC02271	596	XR_001716633	330	405.0	219	243	96.708	9598
1531	LINC02451	579	NR_135026	579	1070.0	579	579	100.0	9606
1532	LINC02451	579	XR_001708479	579	1026.0	555	579	98.618	9598
1533	LINC02044	2502	AK096271	2506	4540.0	2458	2503	99.441	9606
